{341.1530 384.0390} {341.3030 384.1890} {Short} M1
{360.6090 385.3800} {360.7590 385.5400} {Short} M1
{400.2810 383.7080} {400.4310 383.8680} {Short} M1
{458.0320 381.8800} {458.2000 382.0480} {Short} M2
{461.3630 384.4730} {461.4750 384.6110} {Short} M1
{461.5370 385.3800} {461.6870 385.5400} {Short} M1
{461.5370 385.2390} {461.6870 385.3890} {Short} M1
{521.1210 385.3800} {521.2710 385.5400} {Short} M1
{521.5720 383.9390} {521.7320 384.0890} {Short} M1
{18.7610 393.7400} {18.9110 393.9000} {Short} M1
{60.6000 395.1130} {60.7110 395.2630} {Short} M1
{80.1110 394.3530} {80.1670 394.5250} {Diff net spacing} M1
{80.1110 394.3530} {80.1670 394.5250} {Diff net spacing} M1
{80.1110 394.4750} {80.1970 394.6050} {Same net spacing} M1
{80.1470 394.5050} {80.2590 394.6550} {Short} M1
{140.2090 393.7400} {140.3590 393.9000} {Short} M1
{140.1870 394.4710} {140.3990 394.6210} {Short} M1
{321.2410 393.8970} {321.3910 394.0470} {Short} M1
{340.3930 395.4120} {340.5430 395.5720} {Short} M1
{381.1290 393.7400} {381.2790 393.9000} {Short} M1
{380.5210 393.7400} {380.6710 393.9000} {Short} M1
{381.1290 393.9710} {381.2790 394.1090} {Short} M1
{441.1690 393.7400} {441.3190 393.9000} {Short} M1
{440.8650 393.7400} {441.0150 393.9000} {Short} M1
{59.8010 403.7720} {59.9510 403.9320} {Short} M1
{99.9290 405.4440} {100.0790 405.6040} {Short} M1
{139.7530 403.7720} {139.9030 403.9320} {Short} M1
{159.6650 403.7720} {159.8150 403.9320} {Short} M1
{260.2890 405.4440} {260.4390 405.6040} {Short} M1
{340.3930 403.7720} {340.5430 403.9320} {Short} M1
{119.9930 415.4760} {120.1430 415.6360} {Short} M1
{241.1370 414.8870} {241.2870 415.0230} {Short} M1
{320.4810 415.4760} {320.6310 415.6360} {Short} M1
{441.1690 413.8040} {441.3190 413.9640} {Short} M1
{440.7130 413.8040} {440.8630 413.9640} {Short} M1
{501.0570 413.8040} {501.2070 413.9640} {Short} M1
{521.4250 413.8040} {521.5750 413.9640} {Short} M1
{521.1210 413.8040} {521.2710 413.9640} {Short} M1
{79.8650 423.8360} {80.0150 423.9960} {Short} M1
{99.6250 433.8680} {99.7750 434.0280} {Short} M1
{99.9290 423.8360} {100.0790 423.9960} {Short} M1
{139.9050 425.5080} {140.0550 425.6680} {Short} M1
{160.1210 433.8680} {160.2710 434.0280} {Short} M1
{180.0330 433.8680} {180.1830 434.0280} {Short} M1
{220.4650 423.8360} {220.6150 423.9960} {Short} M1
{220.1610 423.8360} {220.3110 423.9960} {Short} M1
{260.1370 433.8680} {260.2870 434.0280} {Short} M1
{280.3530 433.8680} {280.5030 434.0280} {Short} M1
{320.4810 425.5080} {320.6310 425.6680} {Short} M1
{421.3490 434.0990} {421.4990 434.2490} {Short} M1
{421.4090 434.1990} {421.5590 434.3490} {Short} M1
{461.2330 433.8680} {461.3830 434.0280} {Short} M1
{481.5410 434.0990} {481.6910 434.2490} {Short} M1
{481.6010 434.1990} {481.7510 434.3490} {Short} M1
