Instance_name	Avg_power	Pin_x	Pin_y	VDD_drop	Net_name
ctmTdsLR_1_1623	1.24382e-05	17.254	46.5	0.878787	VDD
ctmTdsLR_1_1624	1.4484e-05	20.584	45.3	0.8787	VDD
ctmTdsLR_1_8089	6.10935e-06	48.704	44.1	0.879277	VDD
U4702	1.18224e-05	7.819	38.1	0.878792	VDD
ctmTdsLR_1_1625	1.08521e-05	14.664	46.5	0.878957	VDD
ctmTdsLR_1_1626	1.22853e-05	14.146	41.7	0.87884	VDD
ctmTdsLR_2_8090	6.01002e-06	47.298	44.1	0.879183	VDD
ctmTdsLR_1_1632	1.05231e-05	32.942	3.3	0.879014	VDD
ctmTdsLR_1_1633	6.22479e-06	5.784	3.3	0.878999	VDD
ctmTdsLR_1_8103	3.40451e-06	36.568	2.1	0.879444	VDD
U4709	1.15041e-05	19.289	40.5	0.878443	VDD
ctmTdsLR_2_1634	2.56377e-05	9.41	3.3	0.878748	VDD
ctmTdsLR_1_1635	3.69649e-06	11.038	4.5	0.878521	VDD
ctmTdsLR_2_8104	1.25829e-05	36.161	3.3	0.878926	VDD
ctmTdsLR_2_1636	6.94939e-06	11.408	4.5	0.878486	VDD
ctmTdsLR_2_8136	1.45329e-05	15.441	5.7	0.878781	VDD
ctmTdsLR_1_8105	7.11096e-06	7.042	3.3	0.878894	VDD
U4716	1.30361e-05	19.141	44.1	0.878672	VDD
ctmTdsLR_1_8137	1.41533e-05	38.825	38.1	0.878731	VDD
ctmTdsLR_1_1639	8.42196e-06	13.332	10.5	0.878539	VDD
ctmTdsLR_2_8106	6.21132e-06	8.966	3.3	0.878842	VDD
ctmTdsLR_2_1649	7.22436e-06	31.166	3.3	0.878917	VDD
ctmTdsLR_1_1650	1.41764e-05	18.512	38.1	0.878327	VDD
ctmTdsLR_3_8107	1.46113e-05	8.041	3.3	0.878848	VDD
U4723	1.52118e-05	8.041	40.5	0.878723	VDD
ctmTdsLR_1_1651	1.77929e-05	20.066	42.9	0.878507	VDD
ctmTdsLR_1_1659	1.11466e-05	33.016	44.1	0.879013	VDD
ctmTdsLR_1_8108	8.82341e-06	7.708	40.5	0.87874	VDD
ctmTdsLR_2_1660	1.47282e-05	33.83	44.1	0.878986	VDD
ctmTdsLR_1_1661	2.86892e-06	16.514	15.3	0.878657	VDD
ctmTdsLR_1_8129	5.83584e-05	16.144	41.7	0.87869	VDD
U4730	1.03418e-05	16.403	46.5	0.878824	VDD
ctmTdsLR_2_1662	8.84321e-06	16.588	16.5	0.87838	VDD
ctmTdsLR_1_1663	3.12117e-06	19.77	5.7	0.878625	VDD
ctmTdsLR_2_8130	2.01976e-05	16.662	42.9	0.878497	VDD
ctmTdsLR_2_1664	9.1469e-06	19.4	5.7	0.878606	VDD
ctmTdsLR_1_1665	3.67705e-06	34.422	6.9	0.878506	VDD
ctmTdsLR_2_8138	8.9936e-06	39.639	38.1	0.878666	VDD
U4737	1.56342e-05	19.141	46.5	0.878762	VDD
ctmTdsLR_2_1666	1.05648e-05	34.792	6.9	0.878497	VDD
ctmTdsLR_1_1667	1.74041e-05	42.414	46.5	0.879269	VDD
ctmTdsLR_1_8139	5.98778e-06	38.011	3.3	0.879036	VDD
ctmTdsLR_1_8185	5.86801e-05	11.408	40.5	0.878273	VDD
ctmTdsLR_2_8109	7.12493e-06	7.116	40.5	0.878769	VDD
ctmTdsLR_2_8140	1.95665e-06	37.678	3.3	0.879006	VDD
U4744	1.44705e-05	15.293	46.5	0.87895	VDD
ctmTdsLR_3_8110	2.22218e-06	6.45	40.5	0.878832	VDD
ctmTdsLR_1_1671	2.09823e-05	35.162	45.3	0.878847	VDD
ctmTdsLR_1_8141	5.97474e-06	37.715	2.1	0.879444	VDD
ctmTdsLR_2_1672	9.86242e-06	36.124	46.5	0.879149	VDD
ctmTdsLR_3_1673	1.26194e-05	35.532	46.5	0.879136	VDD
ctmTdsLR_4_8167	4.25584e-06	39.824	33.3	0.878831	VDD
U4751	1.76986e-05	20.103	38.1	0.87838	VDD
ctmTdsLR_3_8131	2.23137e-06	16.107	42.9	0.87857	VDD
ctmTdsLR_1_8132	5.63299e-05	21.62	45.3	0.878699	VDD
ctmTdsLR_1_8168	1.21253e-05	42.229	44.1	0.878999	VDD
ctmTdsLR_3_1676	1.66086e-05	37.1605	2.1	0.879439	VDD
ctmTdsLR_2_1692	1.40888e-05	35.31	44.1	0.878943	VDD
ctmTdsLR_2_8193	4.2113e-06	19.289	4.5	0.878425	VDD
U4758	1.45315e-05	7.967	41.7	0.87921	VDD
ctmTdsLR_1_1794	1.64993e-05	32.461	46.5	0.87903	VDD
ctmTdsLR_1_1795	2.32958e-05	28.206	38.1	0.878422	VDD
ctmTdsLR_3_8194	2.82514e-06	19.03	4.5	0.87841	VDD
ctmTdsLR_1_1796	1.04577e-05	8.818	32.1	0.878694	VDD
ctmTdsLR_1_8195	6.79827e-06	30.241	44.1	0.878793	VDD
ctmTdsLR_1_7993	1.06858e-05	14.886	38.1	0.878638	VDD
U4765	1.22443e-05	16.218	28.5	0.877439	VDD
U4766	1.75188e-05	12.925	29.7	0.877872	VDD
U4767	8.1909e-06	12.185	29.7	0.877915	VDD
ctmTdsLR_2_1845	3.44306e-06	20.732	23.7	0.877811	VDD
ctmTdsLR_3_1846	2.04267e-05	21.065	24.9	0.878364	VDD
U4770	1.14888e-05	12.555	29.7	0.877872	VDD
ctmTdsLR_1_8334	8.90569e-06	30.204	38.1	0.878385	VDD
ctmTdsLR_2_8007	4.39511e-06	43.524	5.7	0.879046	VDD
U4773	1.77386e-05	11.519	29.7	0.878031	VDD
U4774	1.18179e-05	10.187	30.9	0.878408	VDD
ctmTdsLR_1_1847	4.73219e-06	12.148	3.3	0.878347	VDD
ctmTdsLR_2_1848	6.65241e-06	12.333	4.5	0.878423	VDD
U4777	8.98383e-06	11.149	28.5	0.878064	VDD
ctmTdsLR_1_8010	2.30443e-05	42.488	5.7	0.878927	VDD
ctmTdsLR_2_8011	8.67641e-06	43.302	4.5	0.879323	VDD
U4780	2.06373e-05	9.817	29.7	0.878367	VDD
U4781	1.07572e-05	8.411	29.7	0.878542	VDD
ctmTdsLR_1_1818	9.40491e-06	13.628	29.7	0.877814	VDD
ctmTdsLR_1_1819	1.12937e-05	9.336	30.9	0.878558	VDD
U4784	1.15125e-05	9.373	27.3	0.87759	VDD
ctmTdsLR_3_8012	8.2019e-06	42.673	4.5	0.87927	VDD
ctmTdsLR_4_8013	2.56051e-05	43.598	4.5	0.879323	VDD
U4787	2.20641e-05	9.077	29.7	0.878492	VDD
U4788	1.29668e-05	7.597	30.9	0.878505	VDD
ctmTdsLR_1_1849	1.08955e-05	39.306	22.5	0.878586	VDD
ctmTdsLR_2_1850	5.06571e-06	39.528	23.7	0.878594	VDD
U4791	1.52196e-05	8.189	27.3	0.877827	VDD
ctmTdsLR_1_8014	1.32009e-05	30.944	23.7	0.877959	VDD
ctmTdsLR_2_8015	3.71731e-06	30.574	23.7	0.877934	VDD
U4794	1.92174e-05	10.557	35.7	0.878237	VDD
ctmTdsLR_2_8252	2.08917e-06	28.502	11.7	0.878184	VDD
ctmTdsLR_1_1851	1.41918e-05	9.595	4.5	0.878661	VDD
ctmTdsLR_1_1852	6.09257e-06	31.98	6.9	0.878458	VDD
U4798	9.59878e-06	11.371	36.9	0.878355	VDD
ctmTdsLR_1_8022	6.63921e-06	34.644	16.5	0.878536	VDD
ctmTdsLR_1_8023	4.12058e-06	32.794	16.5	0.878429	VDD
U4801	1.2585e-05	20.399	32.1	0.878381	VDD
U4802	1.12829e-05	19.437	32.1	0.878353	VDD
ctmTdsLR_2_1853	5.69926e-06	30.352	6.9	0.878327	VDD
ctmTdsLR_3_2013	7.9367e-06	41.674	9.3	0.878654	VDD
U4805	1.38155e-05	15.293	32.1	0.878591	VDD
ctmTdsLR_1_8024	5.55414e-06	36.494	16.5	0.878662	VDD
ctmTdsLR_1_8025	3.76473e-06	35.088	16.5	0.878561	VDD
U4808	1.52076e-05	21.139	35.7	0.878651	VDD
U4809	1.27874e-05	20.029	36.9	0.878497	VDD
ctmTdsLR_1_1855	1.63308e-05	14.442	2.1	0.878833	VDD
ctmTdsLR_1_1930	2.22017e-05	24.802	38.1	0.878237	VDD
U4812	1.49141e-05	14.997	36.9	0.878412	VDD
ctmTdsLR_1_8002	1.29806e-05	14.738	32.1	0.878562	VDD
ctmTdsLR_1_8003	1.31764e-05	10.076	38.1	0.878702	VDD
U4815	2.16232e-05	9.669	36.9	0.878604	VDD
ctmTdsLR_1_8253	5.80005e-06	25.727	50.1	0.879479	VDD
ctmTdsLR_1_1871	1.16091e-05	35.088	33.3	0.878667	VDD
ctmTdsLR_2_1872	1.31279e-05	30.648	34.5	0.878358	VDD
U4819	9.3896e-06	10.187	38.1	0.878702	VDD
ctmTdsLR_3_8031	6.74524e-06	7.486	20.1	0.87847	VDD
ctmTdsLR_2_8033	4.85287e-06	8.596	17.7	0.878666	VDD
U4822	2.00786e-05	22.545	44.1	0.878712	VDD
ctmTdsLR_2_8196	2.91104e-06	30.278	44.1	0.878793	VDD
ctmTdsLR_1_1820	1.01499e-05	7.19	32.1	0.878689	VDD
ctmTdsLR_2_8254	1.84971e-06	26.06	50.1	0.8795	VDD
U4826	1.0214e-05	21.583	44.1	0.878769	VDD
ctmTdsLR_1_7994	1.30576e-05	8.818	41.7	0.879178	VDD
ctmTdsLR_1_8004	1.09007e-05	21.028	46.5	0.878847	VDD
U4829	2.36944e-05	10.261	40.5	0.878457	VDD
U4830	1.28954e-05	7.227	40.5	0.878769	VDD
ctmTdsLR_1_1822	1.46393e-05	18.142	33.3	0.878308	VDD
ctmTdsLR_1_1823	1.17533e-05	18.882	36.9	0.87843	VDD
U4833	1.24098e-05	9.965	40.5	0.878457	VDD
ctmTdsLR_1_8005	1.1689e-05	14.59	42.9	0.878792	VDD
ctmTdsLR_3_8034	8.65363e-06	2.972	18.9	0.878602	VDD
U4836	2.57877e-05	17.069	42.9	0.878457	VDD
ctmTdsLR_1_8227	8.73117e-06	45.226	34.5	0.879262	VDD
ctmTdsLR_1_8255	1.98992e-05	26.208	46.5	0.878795	VDD
ctmTdsLR_2_8256	4.11353e-06	26.652	45.3	0.878748	VDD
U4840	1.11157e-05	15.367	42.9	0.878725	VDD
ctmTdsLR_2_8036	3.0246e-06	14.368	23.7	0.878063	VDD
ctmTdsLR_1_8037	1.05567e-05	14.738	23.7	0.878065	VDD
U4843	1.77531e-05	22.175	46.5	0.878773	VDD
ctmTdsLR_3_8257	7.40897e-06	26.911	46.5	0.878868	VDD
ctmTdsLR_1_1883	4.35127e-06	25.801	38.0985	0.878324	VDD
ctmTdsLR_2_1884	6.12188e-06	26.615	38.1	0.878485	VDD
U4847	9.48702e-06	21.435	46.5	0.878847	VDD
ctmTdsLR_2_8038	5.03361e-06	14.405	22.5	0.878267	VDD
ctmTdsLR_3_8039	9.16793e-06	14.627	23.7	0.878065	VDD
U4850	2.27902e-05	17.069	44.1	0.878565	VDD
ctmTdsLR_1_8258	2.35859e-05	37.752	4.5	0.878982	VDD
ctmTdsLR_1_2014	9.71335e-06	37.0855	22.5	0.878371	VDD
ctmTdsLR_1_1886	1.88072e-06	42.488	28.5	0.878877	VDD
U4854	1.29008e-05	15.441	42.9	0.878725	VDD
ctmTdsLR_2_8041	2.88711e-06	12.333	24.9	0.878678	VDD
ctmTdsLR_3_8042	2.37882e-06	11.963	24.9	0.878687	VDD
U4857	2.75093e-05	9.521	41.7	0.879096	VDD
U4858	1.19722e-05	7.967	42.9	0.879168	VDD
ctmTdsLR_2_1887	1.52748e-05	42.858	28.5	0.878908	VDD
ctmTdsLR_1_1888	5.08492e-06	38.566	23.7	0.878546	VDD
U4861	6.02586e-06	16.514	29.7	0.877462	VDD
U4862	9.47091e-06	10.187	41.7	0.878997	VDD
ctmTdsLR_1_8043	1.00723e-05	2.491	10.5	0.878825	VDD
ctmTdsLR_2_8044	8.28637e-06	3.083	10.5	0.878891	VDD
U4865	8.03699e-06	15.774	29.7	0.877599	VDD
U4866	1.43695e-05	16.218	29.7	0.87752	VDD
U4867	5.28368e-06	9.04	28.5	0.878481	VDD
U4868	7.53826e-06	8.744	36.9	0.878716	VDD
ctmTdsLR_1_1779	8.66908e-06	21.3985	38.1	0.878336	VDD
ctmTdsLR_1_8045	1.92346e-05	15.441	24.9	0.878575	VDD
ctmTdsLR_2_1780	1.57584e-05	21.99	38.1	0.878231	VDD
U4872	7.69588e-06	15.182	45.3	0.878931	VDD
ctmTdsLR_1_1798	1.24557e-05	6.228	41.7	0.87931	VDD
ctmTdsLR_2_8228	3.80479e-06	44.967	34.5	0.879234	VDD
ctmTdsLR_2_8259	9.87554e-06	37.012	4.5	0.878906	VDD
ctmTdsLR_1_1827	1.20499e-05	6.228	42.9	0.879255	VDD
ctmTdsLR_2_1889	6.55576e-06	39.935	23.7	0.878566	VDD
ctmTdsLR_1_1890	2.04465e-05	26.282	39.3	0.878439	VDD
ctmTdsLR_2_1891	3.62109e-06	24.95	40.5	0.878521	VDD
ctmTdsLR_3_1892	9.00601e-06	25.32	40.5	0.878564	VDD
ctmTdsLR_1_1893	3.05269e-06	28.872	48.9	0.879095	VDD
ctmTdsLR_1_1725	6.94501e-06	19.252	11.7	0.87817	VDD
U4883	3.33837e-06	15.922	38.1	0.878489	VDD
U4884	6.62468e-06	10.224	27.3	0.877262	VDD
U4885	9.95245e-06	6.968	39.3	0.878546	VDD
U4886	3.9566e-06	8.522	38.1	0.878827	VDD
U4887	7.40867e-06	7.412	38.1	0.878792	VDD
U4890	6.3233e-06	14.664	36.9	0.878412	VDD
ctmTdsLR_2_8046	5.34932e-06	15.034	24.9	0.87866	VDD
ctmTdsLR_1_8047	3.79893e-05	8.226	24.9	0.87899	VDD
ctmTdsLR_2_8048	1.97674e-05	8.226	24.9	0.87899	VDD
U4894	4.08295e-06	28.872	27.3	0.878191	VDD
ctmTdsLR_3_8049	3.90196e-06	7.301	24.9	0.879046	VDD
ctmTdsLR_1_2016	4.44012e-06	24.802	6.9	0.877754	VDD
ctmTdsLR_2_2017	1.51782e-05	25.246	6.9	0.877849	VDD
ctmTdsLR_1_2018	2.0717e-05	23.026	32.1	0.878001	VDD
U4899	1.46881e-05	31.721	27.3	0.878347	VDD
ctmTdsLR_2_2019	7.29423e-06	22.3595	29.7	0.877848	VDD
ctmTdsLR_3_2020	3.48504e-05	22.434	33.3	0.878433	VDD
U4902	1.12361e-05	31.943	26.1	0.878625	VDD
ctmTdsLR_2_8335	3.717e-06	30.056	36.9	0.878561	VDD
ctmTdsLR_1_8050	4.05635e-05	9.706	26.1	0.878706	VDD
ctmTdsLR_3_2023	1.17968e-05	31.647	45.3	0.878737	VDD
ctmTdsLR_4_2024	4.01699e-05	30.204	45.3	0.878598	VDD
ctmTdsLR_1_2042	3.93877e-06	27.022	8.1	0.878279	VDD
ctmTdsLR_2_2043	9.25602e-06	26.356	8.1	0.878224	VDD
ctmTdsLR_1_2044	5.95437e-06	18.808	26.1	0.87849	VDD
ctmTdsLR_2_2045	4.43503e-06	19.659	24.9	0.878197	VDD
ctmTdsLR_1_2046	1.11096e-05	35.495	15.3	0.878615	VDD
ctmTdsLR_1_2048	1.7469e-05	39.9375	11.7	0.878736	VDD
ctmTdsLR_2_2049	3.62537e-06	40.564	11.7	0.878715	VDD
ctmTdsLR_2_8051	1.9189e-05	9.114	26.1	0.878831	VDD
ctmTdsLR_3_8052	5.0623e-06	8.559	26.1	0.87885	VDD
U4917	1.43231e-05	34.237	28.5	0.878326	VDD
U4918	1.13036e-05	35.865	28.5	0.878353	VDD
ctmTdsLR_3_8060	3.93534e-06	15.885	30.9	0.877945	VDD
ctmTdsLR_1_8061	4.93097e-05	11.112	35.7	0.878213	VDD
U4921	9.71291e-06	33.645	26.1	0.878669	VDD
ctmTdsLR_2_8062	2.09088e-05	8.448	35.7	0.878533	VDD
ctmTdsLR_3_8063	5.55435e-06	7.967	35.7	0.878506	VDD
U4924	1.43737e-05	33.867	28.5	0.878336	VDD
ctmTdsLR_1_8064	6.58824e-06	14.738	26.1	0.878598	VDD
ctmTdsLR_2_8065	8.3506e-06	15.293	26.1	0.878627	VDD
ctmTdsLR_3_8066	1.03288e-05	14.664	26.1	0.878598	VDD
ctmTdsLR_4_8078	6.56327e-06	4.526	14.1	0.878513	VDD
ctmTdsLR_2_1894	1.3225e-05	28.317	48.9	0.879093	VDD
ctmTdsLR_3_1895	7.40627e-06	28.5015	48.9	0.879093	VDD
U4931	9.21774e-06	8.041	17.7	0.878545	VDD
U4932	1.29122e-05	1.603	10.5	0.878755	VDD
U4933	8.16783e-06	27.318	40.5	0.87872	VDD
U4934	1.71054e-05	27.022	36.9	0.878748	VDD
U4935	1.1545e-05	13.591	11.7	0.87851	VDD
U4936	3.4221e-06	12.407	3.3	0.878326	VDD
U4937	9.27115e-06	43.006	9.3	0.878682	VDD
U4938	4.57378e-06	13.147	16.5	0.878315	VDD
U4939	1.08245e-05	12.481	15.3	0.878645	VDD
ctmTdsLR_1_1693	8.62966e-06	35.31	40.5	0.878587	VDD
U4942	1.58969e-05	23.285	23.7	0.877677	VDD
ctmTdsLR_1_1896	4.39222e-06	20.399	22.5	0.878156	VDD
U4945	1.99732e-05	18.031	24.9	0.878215	VDD
U4947	1.38384e-05	11.482	10.5	0.878576	VDD
U4948	8.25749e-06	12.296	17.7	0.878645	VDD
ctmTdsLR_1_8079	0.000112864	11.963	27.3	0.876848	VDD
ctmTdsLR_1_1504	2.65808e-05	13.813	4.5	0.878416	VDD
U4953	1.51803e-05	12.629	11.7	0.8785	VDD
U4954	2.30202e-06	14.664	10.5	0.878623	VDD
U4955	2.64109e-05	5.636	15.3	0.87871	VDD
U4956	1.86561e-05	8.263	14.1015	0.878608	VDD
U4957	1.8282e-05	13.739	14.1	0.878558	VDD
U4958	6.60033e-06	14.96	8.1	0.878575	VDD
U4959	2.95859e-05	3.342	15.3	0.878877	VDD
U4960	2.13409e-05	10.705	11.7	0.878577	VDD
U4961	3.85842e-06	14.146	10.5	0.878581	VDD
U4962	3.12617e-05	9.262	20.1	0.878458	VDD
U4963	2.78678e-05	8.966	8.1	0.878725	VDD
U4964	1.38619e-05	11.778	11.7	0.878515	VDD
U4966	2.08732e-05	18.105	20.1	0.877787	VDD
U4967	3.27851e-05	18.364	11.7	0.878147	VDD
U4968	1.08e-05	10.853	6.9	0.878786	VDD
U4969	1.21035e-05	12.222	5.7	0.878819	VDD
U4970	7.52319e-06	17.772	9.3	0.878364	VDD
U4971	4.26015e-06	13.036	11.7	0.878503	VDD
U4972	1.36074e-05	13.628	11.7	0.87851	VDD
U4973	1.04424e-05	20.214	10.5	0.878303	VDD
ctmTdsLR_2_1694	9.06875e-06	35.643	40.5	0.878587	VDD
U4975	9.33645e-06	14.59	11.7	0.878548	VDD
U4976	2.18866e-05	6.635	14.1	0.878494	VDD
U4977	5.66922e-06	9.336	10.5	0.878752	VDD
U4978	1.32502e-05	7.301	14.1015	0.878523	VDD
U4979	5.14776e-06	8.115	11.7	0.878793	VDD
U4980	1.51765e-05	5.266	20.1	0.878517	VDD
U4981	1.6816e-05	20.436	11.7	0.87825	VDD
U4982	7.80445e-06	9.854	10.5	0.878697	VDD
U4983	1.73503e-05	20.808	15.3	0.878613	VDD
U4984	3.25643e-05	18.808	22.5	0.877953	VDD
U4985	1.08443e-05	21.176	16.5	0.87826	VDD
U4986	1.01928e-05	22.212	16.5	0.877989	VDD
U4987	5.6437e-06	24.432	24.9	0.878257	VDD
U4988	9.41926e-06	22.804	11.7	0.878127	VDD
U4989	1.21291e-05	23.433	16.4985	0.877668	VDD
U4990	7.83255e-06	23.063	18.9015	0.878114	VDD
U4991	4.03094e-06	22.508	20.1	0.877759	VDD
ctmTdsLR_2_8080	7.77194e-06	11.852	27.3	0.876848	VDD
i_tv80_core_add_548/ctmTdsLR_1_8081	1.35142e-05	34.422	12.9	0.878357	VDD
U4996	7.01016e-06	26.319	10.5	0.878155	VDD
U4997	2.28989e-05	24.358	11.7	0.878043	VDD
U4998	6.51903e-06	24.802	8.1	0.878142	VDD
ctmTdsLR_2_1518	1.10112e-05	6.894	23.7	0.878659	VDD
ctmTdsLR_1_8336	2.54771e-05	38.27	30.9	0.878175	VDD
U5001	2.56414e-05	21.768	17.7	0.878298	VDD
U5002	1.03226e-05	26.208	15.3	0.878447	VDD
U5003	1.94587e-05	21.398	10.5	0.878298	VDD
U5004	3.87661e-05	27.17	17.7	0.878088	VDD
U5005	2.79334e-05	25.246	12.9	0.877881	VDD
U5006	7.86642e-06	26.06	14.1	0.8786	VDD
U5007	3.39891e-06	25.801	12.8985	0.877906	VDD
U5008	1.19544e-05	24.617	21.3	0.87831	VDD
U5009	9.40676e-06	25.431	21.3	0.878277	VDD
U5010	1.36096e-05	23.729	21.3	0.87837	VDD
U5011	3.63106e-05	18.29	11.7	0.878147	VDD
U5012	2.10916e-05	19.104	11.7	0.878159	VDD
U5013	2.3741e-05	19.659	11.7	0.878207	VDD
U5014	7.36873e-06	21.916	11.7	0.878221	VDD
U5015	1.66441e-05	8.559	10.5	0.878751	VDD
U5016	2.67918e-05	19.474	9.3	0.878334	VDD
U5017	2.14895e-05	21.324	9.3	0.878365	VDD
U5018	1.04062e-05	21.879	10.5	0.878298	VDD
U5019	7.44326e-06	24.136	10.5	0.878098	VDD
U5020	8.15111e-06	22.286	10.5	0.878252	VDD
U5021	9.97568e-06	23.618	8.1	0.878134	VDD
U5022	2.10808e-05	22.582	9.3	0.878185	VDD
U5024	1.04127e-05	23.544	10.5	0.878138	VDD
gre_mt_inst_8517	8.66483e-05	14.331	36.9	0.878319	VDD
U5026	7.05898e-06	22.434	9.3	0.878185	VDD
U5028	9.00451e-06	25.135	15.3	0.878307	VDD
U5029	9.45287e-06	24.395	14.1	0.878433	VDD
U5030	4.24017e-05	25.024	30.9	0.877832	VDD
U5031	1.84139e-05	13.924	15.3	0.878682	VDD
U5032	5.26987e-06	13.184	17.7	0.878647	VDD
U5033	1.2222e-05	2.158	14.1	0.878661	VDD
U5034	1.13108e-05	9.262	14.1	0.878677	VDD
U5035	1.24757e-05	13.11	4.5	0.878401	VDD
U5036	7.88857e-06	12.592	5.7	0.878805	VDD
U5037	1.2748e-05	13.221	5.7	0.878785	VDD
U5038	2.24259e-05	14.331	9.3	0.878568	VDD
U5039	7.04018e-06	6.783	12.9015	0.878216	VDD
U5040	9.5553e-06	6.45	10.5	0.878703	VDD
U5041	8.47916e-06	2.824	11.7	0.879023	VDD
U5042	8.82895e-06	4.045	11.7	0.87889	VDD
U5043	3.74907e-06	3.379	11.7	0.878981	VDD
U5044	9.23366e-06	9.558	2.1	0.879113	VDD
U5045	1.92166e-05	7.856	21.3	0.878751	VDD
U5046	1.2965e-05	5.784	18.9	0.878312	VDD
U5047	7.20687e-06	10.224	3.3	0.878554	VDD
U5048	6.79237e-06	11.408	3.3	0.87841	VDD
ctmTdsLR_2_1897	6.88351e-06	19.955	22.5	0.878119	VDD
U5050	1.489e-05	5.599	5.7	0.878991	VDD
U5051	2.66981e-05	9.706	3.3	0.878694	VDD
U5052	6.99683e-06	9.484	2.1	0.879113	VDD
U5053	2.225e-05	14.738	2.1	0.878846	VDD
U5054	9.39972e-06	6.561	4.5	0.878846	VDD
U5055	2.12743e-05	5.562	5.7	0.878991	VDD
U5056	1.43119e-05	6.598	5.7	0.878983	VDD
U5057	1.4597e-05	5.155	16.5015	0.878188	VDD
U5058	1.79931e-05	4.896	20.1	0.878553	VDD
U5059	1.17261e-05	7.375	12.9	0.878236	VDD
U5060	4.40185e-05	6.154	12.9	0.878211	VDD
U5061	7.64379e-06	13.258	17.7	0.878647	VDD
U5062	2.53616e-05	4.933	11.7	0.878801	VDD
U5063	9.92517e-06	9.41	4.5	0.878708	VDD
U5064	2.21365e-05	1.196	17.7	0.878344	VDD
U5065	5.11711e-06	1.196	12.9	0.878468	VDD
U5066	7.42458e-06	4.23	3.3	0.879196	VDD
ctmTdsLR_1_1695	2.88385e-05	6.228	9.3	0.878762	VDD
ctmTdsLR_1_1696	1.59554e-05	38.899	3.3	0.879141	VDD
U5069	2.60427e-05	10.52	16.5	0.878281	VDD
U5070	9.03628e-06	11.852	18.9	0.878217	VDD
U5071	1.17868e-05	9.262	6.9	0.879045	VDD
U5072	3.70631e-05	10.742	6.9	0.878786	VDD
U5073	9.59666e-06	13.221	14.1	0.878539	VDD
U5074	1.4243e-05	13.776	18.9	0.878247	VDD
U5075	1.35782e-05	17.587	15.3	0.8786	VDD
U5076	4.29227e-05	10.224	12.9	0.878197	VDD
U5077	1.01534e-05	15.959	14.1	0.878498	VDD
U5078	1.32728e-05	16.81	14.1	0.878412	VDD
U5079	3.25909e-05	8.744	22.5	0.878356	VDD
U5080	2.867e-05	8.892	21.3	0.878796	VDD
U5081	2.48058e-05	16.847	12.9	0.878271	VDD
U5082	4.65753e-06	16.107	12.9	0.878315	VDD
U5083	7.90145e-06	16.033	11.7	0.878393	VDD
U5084	4.426e-06	16.44	14.1	0.878437	VDD
U5085	9.48631e-06	5.229	9.3	0.8788	VDD
U5086	6.88354e-06	1.936	14.1	0.878655	VDD
ctmTdsLR_3_8091	1.18007e-05	48.741	44.1	0.879277	VDD
ctmTdsLR_1_1898	3.48256e-06	30.056	3.3	0.878898	VDD
U5089	2.89728e-05	11.334	16.5	0.878239	VDD
U5090	6.25583e-06	12.962	17.7	0.878645	VDD
U5091	8.42408e-06	13.776	16.5	0.878371	VDD
ctmTdsLR_1_8367	9.10448e-06	25.505	32.1	0.877984	VDD
U5093	2.0823e-05	16.921	17.7	0.878467	VDD
U5094	7.19638e-05	27.577	18.9	0.878008	VDD
U5095	2.33413e-05	29.242	23.7	0.877734	VDD
U5096	2.37584e-05	4.822	8.1	0.878644	VDD
U5097	1.79531e-05	14.405	12.9	0.878374	VDD
U5098	1.98905e-05	3.971	15.3	0.878815	VDD
U5099	2.0034e-05	17.18	15.3	0.878615	VDD
U5100	1.62063e-05	27.059	23.7	0.877699	VDD
U5101	8.58194e-06	10.076	2.1	0.878994	VDD
U5102	1.10172e-05	11.334	2.1	0.878861	VDD
U5103	1.2995e-05	16.292	2.1	0.878706	VDD
ctmTdsLR_2_1899	1.02619e-05	30.5	3.3	0.878903	VDD
ctmTdsLR_1_1900	4.20749e-05	36.531	23.7	0.878281	VDD
U5106	7.85288e-06	14.516	3.3	0.878238	VDD
U5107	9.51218e-06	16.736	4.5	0.878413	VDD
U5108	8.33984e-06	17.254	11.7	0.878231	VDD
U5109	6.90153e-06	19.215	12.9	0.878188	VDD
U5110	3.02108e-05	19.215	14.1	0.878399	VDD
U5111	2.20798e-05	16.292	3.3	0.878076	VDD
U5112	1.71741e-05	18.438	2.1	0.878663	VDD
U5113	1.39078e-05	16.44	3.3	0.878076	VDD
U5114	6.99892e-06	15.996	4.5	0.878447	VDD
U5115	1.0526e-05	15.478	4.5	0.87847	VDD
U5116	6.32911e-06	15.626	5.7	0.878781	VDD
U5117	2.25224e-05	5.969	11.7	0.878768	VDD
U5118	1.37653e-05	14.812	8.1	0.878554	VDD
U5119	1.33446e-05	1.418	9.3	0.878943	VDD
U5120	7.1643e-06	1.825	9.3	0.87895	VDD
U5121	2.3569e-05	1.566	8.1	0.878733	VDD
ctmTdsLR_1_1697	5.51324e-06	18.512	10.5	0.878323	VDD
ctmTdsLR_2_1698	4.1119e-05	20.51	10.5	0.878344	VDD
U5124	2.18589e-05	12.703	14.1	0.878529	VDD
U5125	5.45112e-06	5.562	10.5	0.87874	VDD
ctmTdsLR_1_1699	1.42369e-05	42.675	45.3	0.879053	VDD
ctmTdsLR_2_1700	7.43051e-06	41.896	44.1	0.878999	VDD
